filing_number,time_filed,form_type,skeda_lines,skedb_lines,skede_lines,other_lines,total_lines
958353,10/15 03:09 PM,F3N,559,407,0,11,977
958352,10/15 03:08 PM,F3XN,0,6,0,0,6
958351,10/15 03:08 PM,F3N,57,22,0,10,89
958350,10/15 03:08 PM,F3N,104,123,0,2,229
958349,10/15 03:08 PM,F3XN,1,3,0,5,9
958348,10/15 03:08 PM,F3N,55,239,0,10,304
958347,10/15 03:08 PM,F3N,0,0,0,1,1
958346,10/15 03:08 PM,F3XN,119,4,0,0,123
958345,10/15 03:08 PM,F3XN,85,9,0,0,94
958344,10/15 03:07 PM,F3N,384,114,0,1,499
958343,10/15 03:07 PM,F3XN,2,5,0,0,7
958342,10/15 03:06 PM,F3XN,2,4,11,0,17
958341,10/15 03:06 PM,F3XN,5,7,0,1,13
958340,10/15 03:06 PM,F3XN,18,0,0,0,18
958339,10/15 03:05 PM,F3XN,0,3,0,0,3
958338,10/15 03:05 PM,F3XN,0,4,0,0,4
958337,10/15 03:05 PM,F3XN,1300,402,20,18,1740
958336,10/15 03:05 PM,F3XN,176,3,0,0,179
958335,10/15 03:04 PM,F3N,418,248,0,0,666
958334,10/15 03:04 PM,F3XN,12,0,0,0,12
958333,10/15 03:04 PM,F3XN,0,0,0,0,0
958332,10/15 03:04 PM,F3XN,60,32,0,0,92
958331,10/15 03:04 PM,F3XN,16,7,0,0,23
958330,10/15 03:04 PM,F3N,46,14,0,11,71
958329,10/15 03:03 PM,F3XN,32,79,0,2,113
958328,10/15 03:03 PM,F3XN,0,0,0,0,0
958327,10/15 03:03 PM,F3N,299,169,0,8,476
958326,10/15 03:01 PM,F3N,217,147,0,31,395
958325,10/15 03:01 PM,F3XN,5,18,0,0,23
958324,10/15 03:00 PM,F3XN,10,13,0,0,23
958323,10/15 03:00 PM,F3N,178,171,0,1,350
958322,10/15 03:00 PM,F3XN,2,5,0,1,8
958321,10/15 02:59 PM,F3XN,1,13,0,0,14
958320,10/15 02:59 PM,F3N,0,4,0,43,47
958319,10/15 02:59 PM,F3N,6,19,0,0,25
958318,10/15 02:59 PM,F3XN,0,1,0,0,1
958317,10/15 02:58 PM,F3N,0,0,0,13,13
958316,10/15 02:57 PM,F3XN,1,5,0,0,6
958315,10/15 02:56 PM,F3N,3,68,0,2,73
958314,10/15 02:56 PM,F3XN,5,27,0,0,32
958313,10/15 02:56 PM,F3XN,0,2,0,3,5
958312,10/15 02:55 PM,F3XN,0,0,0,1,1
958311,10/15 02:55 PM,F3XN,1,17,0,0,18
958310,10/15 02:54 PM,F3XN,0,0,0,0,0
958309,10/15 02:54 PM,F3XN,0,0,0,0,0
958308,10/15 02:54 PM,F24N,0,0,1,0,1
958307,10/15 02:53 PM,F3N,3016,248,0,0,3264
958306,10/15 02:53 PM,F3XN,2,2,0,0,4
958305,10/15 02:52 PM,F3XN,0,0,0,0,0
958304,10/15 02:52 PM,F3XN,0,0,0,0,0
958303,10/15 02:51 PM,F3XN,16,52,0,1,69
958302,10/15 02:51 PM,F3N,10,1,0,0,11
958301,10/15 02:50 PM,F3XN,9,37,0,0,46
958300,10/15 02:50 PM,F3XN,532,285,0,0,817
958299,10/15 02:50 PM,F3XN,25,49,0,0,74
958298,10/15 02:50 PM,F3XN,91,75,0,0,166
958297,10/15 02:49 PM,F3N,100,215,0,5,320
958296,10/15 02:49 PM,F3XN,0,0,0,0,0
958295,10/15 02:49 PM,F3N,0,0,0,5,5
958294,10/15 02:49 PM,F3XN,2,0,0,0,2
958293,10/15 02:49 PM,F3XN,3,2,0,1,6
958292,10/15 02:48 PM,F3XN,0,0,0,0,0
958291,10/15 02:48 PM,F3XN,23,7,0,0,30
958290,10/15 02:48 PM,F3N,21,21,0,7,49
958289,10/15 02:47 PM,F3N,11,84,0,4,99
958288,10/15 02:47 PM,F3XN,371,13,0,0,384
958287,10/15 02:47 PM,F3XN,0,0,0,0,0
958286,10/15 02:47 PM,F3N,8,20,0,2,30
958285,10/15 02:47 PM,F3XN,0,0,0,0,0
958284,10/15 02:46 PM,F1N,0,0,0,0,0
958283,10/15 02:46 PM,F3XA,347,251,0,0,598
958282,10/15 02:45 PM,F3XN,0,0,0,0,0
958281,10/15 02:45 PM,F3N,9,88,0,0,97
958280,10/15 02:45 PM,F3XN,2,2,0,0,4
958279,10/15 02:44 PM,F3XA,208,142,32,9,391
958278,10/15 02:43 PM,F3XN,5,6,0,0,11
958277,10/15 02:43 PM,F5N,0,0,1,0,1
958276,10/15 02:43 PM,F24A,0,0,2,0,2
958275,10/15 02:43 PM,F5N,0,0,2,0,2
958274,10/15 02:42 PM,F5N,0,0,1,0,1
958273,10/15 02:41 PM,F3XN,2,4,0,0,6
958272,10/15 02:41 PM,F3XN,5,2,0,0,7
958271,10/15 02:41 PM,F99,0,0,0,0,0
958270,10/15 02:40 PM,F5N,0,0,1,0,1
958269,10/15 02:40 PM,F3XN,16,6,0,0,22
958268,10/15 02:40 PM,F3XN,9,22,0,0,31
958267,10/15 02:39 PM,F24N,0,0,5,0,5
958266,10/15 02:39 PM,F3XN,666,142,0,0,808
958265,10/15 02:38 PM,F24N,0,0,2,0,2
958264,10/15 02:38 PM,F3N,385,176,0,0,561
958263,10/15 02:38 PM,F3N,15,10,0,0,25
958262,10/15 02:37 PM,F3XN,0,0,13,2,15
958261,10/15 02:37 PM,F3N,484,304,0,1,789
958260,10/15 02:37 PM,F3N,244,65,0,7,316
958259,10/15 02:36 PM,F3N,298,92,0,1,391
958258,10/15 02:36 PM,F3XN,103,26,0,0,129
958257,10/15 02:35 PM,F3N,0,3,0,17,20
958256,10/15 02:35 PM,F3PN,6,15,0,9,30
958255,10/15 02:34 PM,F3XN,4,1,0,0,5
958254,10/15 02:34 PM,F3XN,4,9,0,0,13
958253,10/15 02:34 PM,F3N,424,503,0,0,927
958252,10/15 02:34 PM,F3XN,0,0,0,0,0
958251,10/15 02:33 PM,F3N,2045,208,0,0,2253
958250,10/15 02:33 PM,F3A,68,26,0,2,96
958249,10/15 02:33 PM,F3XN,1,1,0,0,2
958248,10/15 02:32 PM,F3XN,2,5,0,3,10
958247,10/15 02:32 PM,F3N,0,17,0,1,18
958246,10/15 02:32 PM,F3XA,22,29,0,1,52
958245,10/15 02:32 PM,F3XN,231,10,0,0,241
958244,10/15 02:32 PM,F3XN,2,0,0,0,2
958243,10/15 02:32 PM,F3XN,5,40,0,15,60
958242,10/15 02:30 PM,F3XA,677,45,0,1,723
958241,10/15 02:30 PM,F3N,5,7,0,0,12
958240,10/15 02:28 PM,F3N,224,198,0,1,423
958239,10/15 02:28 PM,F3N,113,60,0,0,173
958238,10/15 02:27 PM,F3XN,39,10,0,0,49
958237,10/15 02:26 PM,F3N,3,10,0,0,13
958236,10/15 02:26 PM,F3N,471,150,0,0,621
958235,10/15 02:26 PM,F3XN,0,0,0,0,0
958234,10/15 02:26 PM,F3T,0,0,0,1,1
958233,10/15 02:25 PM,F3XN,0,3,0,0,3
958232,10/15 02:25 PM,F3XN,233,56,0,0,289
958231,10/15 02:24 PM,F3N,0,0,0,0,0
958230,10/15 02:24 PM,F24N,0,0,2,0,2
958229,10/15 02:23 PM,F3N,292,77,0,0,369
958228,10/15 02:23 PM,F3N,29,73,0,0,102
958227,10/15 02:22 PM,F3XN,7,21,0,18,46
958226,10/15 02:22 PM,F3N,0,0,0,4,4
958225,10/15 02:21 PM,F3N,0,3,0,4,7
958224,10/15 02:21 PM,F3XN,2,10,0,2,14
958223,10/15 02:21 PM,F3XN,16,53,0,0,69
958222,10/15 02:21 PM,F3XN,32,3,0,3,38
958221,10/15 02:21 PM,F3XN,0,0,0,0,0
958220,10/15 02:20 PM,F3XN,1,1,0,0,2
958219,10/15 02:20 PM,F3XN,1,24,5,0,30
958218,10/15 02:20 PM,F3XN,3,0,0,0,3
958217,10/15 02:20 PM,F3XN,44,5,0,0,49
958216,10/15 02:18 PM,F3XN,0,8,0,0,8
958215,10/15 02:18 PM,F3N,0,0,0,0,0
958214,10/15 02:18 PM,F3XN,0,4,0,0,4
958213,10/15 02:18 PM,F3N,376,154,0,8,538
958212,10/15 02:17 PM,F3XN,742,48,0,0,790
958211,10/15 02:16 PM,F3XN,0,5,0,0,5
958210,10/15 02:16 PM,F3XN,0,6,0,0,6
958209,10/15 02:15 PM,F3XN,0,3,0,0,3
958208,10/15 02:15 PM,F3XN,4,7,0,0,11
958207,10/15 02:15 PM,F3XN,8,10,0,0,18
958206,10/15 02:15 PM,F3XA,0,5,0,0,5
958205,10/15 02:14 PM,F3XN,142,77,0,0,219
958204,10/15 02:14 PM,F3N,417,67,0,5,489
958203,10/15 02:12 PM,F3XN,200,9,0,0,209
958202,10/15 02:12 PM,F3XN,167,10,0,55,232
958201,10/15 02:12 PM,F3XN,0,0,0,0,0
958200,10/15 02:12 PM,F3XN,25,13,0,0,38
958199,10/15 02:12 PM,F3XA,29,18,0,0,47
958198,10/15 02:12 PM,F3N,48,20,0,1,69
958197,10/15 02:11 PM,F3N,104,66,0,0,170
958196,10/15 02:11 PM,F3XA,59,13,0,0,72
958195,10/15 02:11 PM,F3XN,0,1,0,0,1
958194,10/15 02:10 PM,F3XA,12,9,0,0,21
958193,10/15 02:10 PM,F3N,0,0,0,0,0
958192,10/15 02:09 PM,F3N,4,4,0,4,12
958191,10/15 02:09 PM,F3XN,53,3,0,0,56
958190,10/15 02:09 PM,F3XN,51,48,0,0,99
958189,10/15 02:09 PM,F3XN,89,34,0,0,123
958188,10/15 02:09 PM,F3XN,0,10,0,0,10
958187,10/15 02:09 PM,F3XN,0,0,0,0,0
958186,10/15 02:08 PM,F5N,0,0,2,0,2
958185,10/15 02:08 PM,F3XN,17,42,0,1,60
958184,10/15 02:07 PM,F3XN,3,1,0,0,4
958183,10/15 02:07 PM,F1N,0,0,0,0,0
958182,10/15 02:07 PM,F3XN,41,2,0,85,128
958181,10/15 02:06 PM,F3N,300,131,0,7,438
958180,10/15 02:06 PM,F3XN,0,1,0,0,1
958179,10/15 02:06 PM,F3XN,0,0,0,0,0
958178,10/15 02:06 PM,F3XN,6,8,0,0,14
958177,10/15 02:05 PM,F3XN,22,5,0,0,27
958176,10/15 02:04 PM,F3XN,0,0,0,0,0
958175,10/15 02:04 PM,F3XN,2,18,0,0,20
958174,10/15 02:04 PM,F3XN,7,10,0,3,20
958173,10/15 02:04 PM,F3XN,0,2,0,0,2
958172,10/15 02:04 PM,F3N,8,5,0,34,47
958171,10/15 02:04 PM,F3N,57,9,0,0,66
958170,10/15 02:03 PM,F3N,6,15,0,11,32
958169,10/15 02:03 PM,F24N,0,0,1,0,1
958168,10/15 02:03 PM,F3XN,1,0,0,0,1
958167,10/15 02:02 PM,F24N,0,0,1,0,1
958166,10/15 02:01 PM,F3N,114,192,0,0,306
958165,10/15 02:01 PM,F3N,588,153,0,29,770
958164,10/15 02:01 PM,F5N,0,0,2,0,2
958163,10/15 02:00 PM,F3XN,0,25,0,0,25
958162,10/15 02:00 PM,F3XN,0,4,0,0,4
958161,10/15 01:59 PM,F3XN,0,1,0,0,1
958160,10/15 01:59 PM,F3N,3530,205,0,0,3735
958159,10/15 01:58 PM,F3N,136,120,0,3,259
958158,10/15 01:58 PM,F3XN,3,1,0,0,4
958157,10/15 01:57 PM,F3N,9,33,0,0,42
958156,10/15 01:57 PM,F3XA,345,251,0,0,596
958155,10/15 01:57 PM,F3N,78,40,0,0,118
958154,10/15 01:57 PM,F3XN,51,3,0,0,54
958153,10/15 01:56 PM,F3N,106,107,0,0,213
958152,10/15 01:56 PM,F1N,0,0,0,0,0
958151,10/15 01:56 PM,F3XN,82,8,0,0,90
958150,10/15 01:56 PM,F3XN,147,106,0,0,253
958149,10/15 01:56 PM,F3N,12,21,0,0,33
958148,10/15 01:55 PM,F3XN,3,5,0,0,8
958147,10/15 01:55 PM,F3XA,0,16,0,0,16
958146,10/15 01:54 PM,F3XA,113,260,0,0,373
958145,10/15 01:54 PM,F3XN,0,0,0,0,0
958144,10/15 01:53 PM,F3N,461,178,0,2,641
958143,10/15 01:53 PM,F3N,200,115,0,0,315
958142,10/15 01:53 PM,F3XN,0,0,0,0,0
958141,10/15 01:53 PM,F3XN,6,0,0,2,8
958140,10/15 01:52 PM,F3XN,177,68,0,0,245
958139,10/15 01:51 PM,F3XN,0,6,0,0,6
958138,10/15 01:51 PM,F3XN,12,16,0,0,28
958137,10/15 01:50 PM,F3N,270,69,0,0,339
958136,10/15 01:50 PM,F3XA,303,466,0,0,769
958135,10/15 01:50 PM,F3N,7,30,0,10,47
958134,10/15 01:47 PM,F3XN,4,7,0,0,11
958133,10/15 01:47 PM,F3XN,12,9,0,0,21
958132,10/15 01:46 PM,F3A,415,179,0,1,595
958131,10/15 01:46 PM,F3A,27,13,0,2,42
958130,10/15 01:46 PM,F3N,371,206,0,1,578
958129,10/15 01:46 PM,F3XN,71,10,0,0,81
958128,10/15 01:45 PM,F3XN,0,0,0,0,0
958127,10/15 01:45 PM,F3XN,1,11,0,0,12
958126,10/15 01:45 PM,F3XN,0,0,0,0,0
958125,10/15 01:45 PM,F5N,0,0,1,0,1
958124,10/15 01:45 PM,F3XN,0,0,0,0,0
958123,10/15 01:44 PM,F3XN,7,4,0,0,11
958122,10/15 01:44 PM,F3XN,1,0,0,0,1
958121,10/15 01:43 PM,F3N,7,20,0,2,29
958120,10/15 01:42 PM,F3XN,0,1,0,0,1
958119,10/15 01:41 PM,F3XN,6,4,0,0,10
958118,10/15 01:41 PM,F3N,153,66,0,0,219
958117,10/15 01:40 PM,F3N,203,208,0,0,411
958116,10/15 01:39 PM,F3N,3,8,0,0,11
958115,10/15 01:38 PM,F3XA,36,8,0,0,44
958114,10/15 01:38 PM,F3N,0,1,0,8,9
958113,10/15 01:38 PM,F3N,0,0,0,16,16
958112,10/15 01:38 PM,F3XN,33,5,0,0,38
958111,10/15 01:37 PM,F3XN,2,3,0,0,5
958110,10/15 01:37 PM,F3XN,117,1,0,0,118
958109,10/15 01:36 PM,F3XN,6,5,0,0,11
958108,10/15 01:36 PM,F3N,763,254,0,0,1017
958107,10/15 01:36 PM,F3XN,5,4,0,0,9
958106,10/15 01:36 PM,F3XN,21,25,0,0,46
958105,10/15 01:35 PM,F3XN,1,1,0,0,2
958104,10/15 01:35 PM,F3XA,7,11,0,0,18
958103,10/15 01:35 PM,F3XN,0,0,0,0,0
958102,10/15 01:34 PM,F3XN,37,15,0,0,52
958101,10/15 01:34 PM,F5N,0,0,1,0,1
958100,10/15 01:34 PM,F3N,0,1,0,6,7
958099,10/15 01:34 PM,F3N,148,50,0,1,199
958098,10/15 01:34 PM,F3XN,23,0,0,0,23
958097,10/15 01:34 PM,F3A,282,146,0,1,429
958096,10/15 01:34 PM,F3N,0,0,0,5,5
958095,10/15 01:33 PM,F3XN,38,9,0,0,47
958094,10/15 01:33 PM,F3XN,9,5,1,1,16
958093,10/15 01:32 PM,F3XN,8,6,0,0,14
958092,10/15 01:32 PM,F3N,0,0,0,2,2
958091,10/15 01:32 PM,F3XN,491,10,0,0,501
958090,10/15 01:32 PM,F3XN,0,1,0,0,1
958089,10/15 01:32 PM,F3XN,19,32,0,0,51
958088,10/15 01:32 PM,F3XN,62,14,0,0,76
958087,10/15 01:31 PM,F3XN,1,2,0,0,3
958086,10/15 01:31 PM,F3XN,133,50,0,0,183
958085,10/15 01:31 PM,F3N,0,0,0,11,11
958084,10/15 01:29 PM,F3XN,8,6,0,0,14
958083,10/15 01:29 PM,F3N,0,3,0,0,3
958082,10/15 01:28 PM,F3N,32,30,0,0,62
958081,10/15 01:28 PM,F3XN,12,6,0,0,18
958080,10/15 01:27 PM,F24N,0,0,1,0,1
958079,10/15 01:26 PM,F3N,1289,204,0,0,1493
958078,10/15 01:26 PM,F3N,69,104,0,1,174
958077,10/15 01:25 PM,F3XN,5,15,17,2,39
958076,10/15 01:25 PM,F1A,0,0,0,0,0
958075,10/15 01:24 PM,F3N,212,56,0,3,271
958074,10/15 01:24 PM,F3XN,0,1,0,0,1
958073,10/15 01:24 PM,F3XN,0,1,0,0,1
958072,10/15 01:24 PM,F3N,258,74,0,2,334
958071,10/15 01:23 PM,F1N,0,0,0,0,0
958070,10/15 01:23 PM,F3N,467,188,0,0,655
958069,10/15 01:23 PM,F3N,411,192,0,0,603
958068,10/15 01:23 PM,F3XN,0,2,0,0,2
958067,10/15 01:23 PM,F3XN,7,1,0,0,8
958066,10/15 01:21 PM,F3XN,243,33,0,0,276
958065,10/15 01:20 PM,F3N,77,173,0,8,258
958064,10/15 01:19 PM,F3XN,1,7,0,0,8
958063,10/15 01:18 PM,F3XN,52,10,0,0,62
958062,10/15 01:18 PM,F3XN,0,6,0,1,7
958061,10/15 01:18 PM,F1A,0,0,0,0,0
958060,10/15 01:17 PM,F3XN,0,6,0,0,6
958059,10/15 01:17 PM,F3XN,5,1,5,3,14
958058,10/15 01:16 PM,F3XN,0,0,0,5,5
958057,10/15 01:16 PM,F3XN,3,28,0,0,31
958056,10/15 01:16 PM,F3N,0,0,0,0,0
958055,10/15 01:16 PM,F3XN,144,10,0,0,154
958054,10/15 01:16 PM,F3N,473,116,0,0,589
958053,10/15 01:15 PM,F3XN,8,11,4,0,23
958052,10/15 01:15 PM,F3N,142,111,0,0,253
958051,10/15 01:15 PM,F3N,35,7,0,1,43
958050,10/15 01:14 PM,F3XA,64,8,0,0,72
958049,10/15 01:14 PM,F3XN,118,1,0,0,119
958048,10/15 01:14 PM,F3XN,262,71,0,0,333
958047,10/15 01:14 PM,F3N,3,14,0,0,17
958046,10/15 01:14 PM,F3XN,10,1,0,0,11
958045,10/15 01:13 PM,F3A,241,102,0,1,344
958044,10/15 01:13 PM,F3XN,566,35,0,0,601
958043,10/15 01:12 PM,F3XN,12,2,0,0,14
958042,10/15 01:12 PM,F3N,21,15,0,0,36
958041,10/15 01:12 PM,F3A,10,3,0,0,13
958040,10/15 01:12 PM,F3N,0,9,0,1,10
958039,10/15 01:12 PM,F3XN,4,22,0,0,26
958038,10/15 01:12 PM,F3XN,39,5,0,0,44
958037,10/15 01:11 PM,F3XN,0,2,0,0,2
958036,10/15 01:11 PM,F3N,250,150,0,1,401
958035,10/15 01:11 PM,F3XN,218,48,0,1,267
958034,10/15 01:10 PM,F24N,0,0,5,0,5
958033,10/15 01:10 PM,F3A,392,273,0,66,731
958032,10/15 01:10 PM,F3XN,2,0,1,54,57
958031,10/15 01:10 PM,F3N,0,1,0,0,1
958030,10/15 01:09 PM,F5N,0,0,7,0,7
958029,10/15 01:08 PM,F3XN,10,0,0,0,10
958028,10/15 01:07 PM,F3XN,0,0,0,0,0
958027,10/15 01:07 PM,F1N,0,0,0,0,0
958026,10/15 01:07 PM,F3N,94,166,0,1,261
958025,10/15 01:06 PM,F3XN,37,14,0,0,51
958024,10/15 01:06 PM,F1N,0,0,0,0,0
958023,10/15 01:05 PM,F3XN,20,2,0,0,22
958022,10/15 01:05 PM,F3N,178,167,0,2,347
958021,10/15 01:05 PM,F3XN,37,16,0,0,53
958020,10/15 01:05 PM,F3XN,1,0,0,0,1
958019,10/15 01:05 PM,F3XA,594,61,0,11,666
958018,10/15 01:05 PM,F3N,0,0,0,3,3
958017,10/15 01:04 PM,F3XN,5,12,0,0,17
958016,10/15 01:04 PM,F3XN,7,3,4,0,14
958015,10/15 01:04 PM,F3N,255,125,0,0,380
958014,10/15 01:04 PM,F3XN,10,14,0,0,24
958013,10/15 01:04 PM,F3N,2,9,0,6,17
958012,10/15 01:04 PM,F5N,0,0,214,0,214
958011,10/15 01:03 PM,F3XN,0,0,0,0,0
958010,10/15 01:03 PM,F24A,0,0,3,0,3
958009,10/15 01:03 PM,F3XN,0,1,0,0,1
958008,10/15 01:03 PM,F6N,7,0,0,1,8
958007,10/15 01:03 PM,F3N,1,2,0,8,11
958006,10/15 01:02 PM,F3XN,0,1,0,0,1
958005,10/15 01:02 PM,F24N,0,0,1,0,1
958004,10/15 01:02 PM,F3N,7,11,0,0,18
958003,10/15 01:01 PM,F3XN,5,2,0,1,8
958002,10/15 01:00 PM,F3XN,3,9,0,0,12
958001,10/15 01:00 PM,F3XN,0,9,0,0,9
958000,10/15 12:59 PM,F3XN,6,8,0,7,21
957999,10/15 12:59 PM,F4N,0,8,0,0,8
957998,10/15 12:59 PM,F3XN,87,124,0,1,212
957997,10/15 12:59 PM,F3XN,4,10,0,0,14
957996,10/15 12:58 PM,F3XN,1,0,0,0,1
957995,10/15 12:58 PM,F3N,27,20,0,19,66
957994,10/15 12:57 PM,F3N,654,150,0,0,804
957993,10/15 12:57 PM,F3XN,0,4,0,0,4
957992,10/15 12:57 PM,F1A,0,0,0,0,0
957991,10/15 12:56 PM,F3XN,11,5,0,0,16
957990,10/15 12:56 PM,F3XA,15,6,0,0,21
957989,10/15 12:56 PM,F3XN,32,28,0,0,60
957988,10/15 12:56 PM,F3N,212,156,0,2,370
957987,10/15 12:55 PM,F3XN,0,0,0,0,0
957986,10/15 12:55 PM,F3XN,177,17,0,0,194
957985,10/15 12:55 PM,F3XN,94,37,0,0,131
957984,10/15 12:55 PM,F3XN,4,4,0,0,8
957983,10/15 12:55 PM,F3XT,0,0,0,0,0
957982,10/15 12:55 PM,F3XN,179,96,0,0,275
957981,10/15 12:55 PM,F3XN,12,20,0,0,32
957980,10/15 12:54 PM,F3XN,14,11,0,0,25
957979,10/15 12:53 PM,F3N,3,1,0,0,4
957978,10/15 12:53 PM,F3XN,0,0,0,0,0
957977,10/15 12:53 PM,F3XN,0,0,0,0,0
957976,10/15 12:53 PM,F3XN,1,1,0,0,2
957975,10/15 12:52 PM,F3XN,32,34,0,0,66
957974,10/15 12:52 PM,F3N,0,14,0,5,19
957973,10/15 12:51 PM,F3XN,13,17,0,1,31
957972,10/15 12:51 PM,F3XN,21,30,0,0,51
957971,10/15 12:51 PM,F3N,20,62,0,32,114
957970,10/15 12:51 PM,F3N,125,116,0,0,241
957969,10/15 12:50 PM,F3N,0,0,0,4,4
957968,10/15 12:50 PM,F3XN,34,39,0,0,73
957967,10/15 12:50 PM,F3XN,16,8,0,0,24
957966,10/15 12:50 PM,F3XN,5,5,0,0,10
957965,10/15 12:50 PM,F3N,10,2,0,0,12
957964,10/15 12:49 PM,F3XN,2,0,0,0,2
957963,10/15 12:49 PM,F3N,265,181,0,1,447
957962,10/15 12:48 PM,F3XN,8,14,0,0,22
957961,10/15 12:48 PM,F3XN,1,13,0,0,14
957960,10/15 12:48 PM,F3XN,0,8,0,0,8
957959,10/15 12:47 PM,F3XN,0,11,0,0,11
957958,10/15 12:47 PM,F3XN,0,1,0,0,1
957957,10/15 12:46 PM,F3XN,6882,77,1,2,6962
957956,10/15 12:46 PM,F3N,10,14,0,0,24
957955,10/15 12:46 PM,F6A,5,0,0,0,5
957954,10/15 12:46 PM,F3N,453,165,0,6,624
957953,10/15 12:46 PM,F3XN,141,37,0,0,178
957952,10/15 12:46 PM,F3N,4,28,0,0,32
957951,10/15 12:44 PM,F3N,317,116,0,0,433
957950,10/15 12:44 PM,F3XN,8,63,0,0,71
957949,10/15 12:44 PM,F3N,594,380,0,0,974
957948,10/15 12:44 PM,F3XN,0,0,0,0,0
957947,10/15 12:44 PM,F3XN,0,4,0,0,4
957946,10/15 12:44 PM,F3A,283,375,0,0,658
957945,10/15 12:43 PM,F3XN,247,42,0,1,290
957944,10/15 12:43 PM,F3N,0,2,0,0,2
957943,10/15 12:43 PM,F3XN,0,4,0,0,4
957942,10/15 12:43 PM,F3XN,40,12,0,0,52
957941,10/15 12:42 PM,F3N,131,84,0,0,215
957940,10/15 12:41 PM,F3XN,0,13,0,1,14
957939,10/15 12:41 PM,F3N,0,6,0,0,6
957938,10/15 12:40 PM,F3XN,0,4,0,0,4
957937,10/15 12:40 PM,F3XN,141,13,0,0,154
957936,10/15 12:39 PM,F3N,118,124,0,0,242
957935,10/15 12:38 PM,F3N,100,131,0,4,235
957934,10/15 12:38 PM,F3N,314,163,0,0,477
957933,10/15 12:38 PM,F3XN,0,1,0,0,1
957932,10/15 12:37 PM,F3XN,36,5,0,0,41
957931,10/15 12:37 PM,F3N,0,0,0,0,0
957930,10/15 12:37 PM,F3T,1,0,0,0,1
957929,10/15 12:37 PM,F3N,201,90,0,1,292
957928,10/15 12:37 PM,F3XN,40,14,0,0,54
957927,10/15 12:36 PM,F3XN,3,2,0,0,5
957926,10/15 12:36 PM,F3XN,25,11,0,0,36
957925,10/15 12:36 PM,F3XN,37,13,0,0,50
957924,10/15 12:36 PM,F3XN,0,2,0,0,2
957923,10/15 12:36 PM,F3XN,261,33,0,0,294
957922,10/15 12:35 PM,F3N,0,0,0,0,0
957921,10/15 12:35 PM,F3XN,16,3,0,0,19
957920,10/15 12:34 PM,F3XN,0,4,0,0,4
957919,10/15 12:34 PM,F3XN,1409,46,0,0,1455
957918,10/15 12:33 PM,F3XN,0,0,0,0,0
957917,10/15 12:33 PM,F3XN,3,2,0,3,8
957916,10/15 12:33 PM,F3XN,0,0,0,0,0
957915,10/15 12:31 PM,F3XN,6,1,0,0,7
957914,10/15 12:31 PM,F3XN,22,9,0,0,31
957913,10/15 12:31 PM,F3N,3,12,0,0,15
957912,10/15 12:30 PM,F3XN,0,0,0,0,0
957911,10/15 12:30 PM,F3XN,178,175,14,0,367
957910,10/15 12:29 PM,F5N,0,0,2,1,3
957909,10/15 12:29 PM,F3XN,23,34,0,0,57
957908,10/15 12:29 PM,F3XN,0,6,0,0,6
957907,10/15 12:26 PM,F3XN,0,4,0,0,4
957906,10/15 12:26 PM,F5N,0,0,1,0,1
957905,10/15 12:26 PM,F5N,0,0,1,0,1
957904,10/15 12:24 PM,F3XN,0,0,0,0,0
957903,10/15 12:24 PM,F3N,3,137,0,15,155
957902,10/15 12:23 PM,F3XN,24,55,0,0,79
957901,10/15 12:23 PM,F3N,259,205,0,3,467
957900,10/15 12:23 PM,F3XN,0,0,1,0,1
957899,10/15 12:22 PM,F3XN,0,0,0,0,0
957898,10/15 12:21 PM,F3XN,2,1,0,0,3
957897,10/15 12:21 PM,F3XN,21,20,0,0,41
957896,10/15 12:20 PM,F3N,237,152,0,1,390
957895,10/15 12:20 PM,F3XN,0,7,0,0,7
957894,10/15 12:19 PM,F3XN,4,2,0,0,6
957893,10/15 12:19 PM,F3XN,6,5,0,0,11
957892,10/15 12:18 PM,F3XN,21,24,0,0,45
957891,10/15 12:17 PM,F3XN,0,0,0,0,0
957890,10/15 12:17 PM,F2N,0,0,0,0,0
957889,10/15 12:17 PM,F24N,0,0,1,0,1
957888,10/15 12:16 PM,F3XN,17,3,0,0,20
957887,10/15 12:15 PM,F3N,648,259,0,0,907
957886,10/15 12:15 PM,F3XN,30,19,0,0,49
957885,10/15 12:15 PM,F1N,0,0,0,0,0
957884,10/15 12:15 PM,F3N,5,99,0,0,104
957883,10/15 12:15 PM,F99,0,0,0,0,0
957882,10/15 12:14 PM,F3N,0,3,0,1,4
957881,10/15 12:13 PM,F5N,1,0,5,0,6
957880,10/15 12:12 PM,F3XN,246,23,0,0,269
957879,10/15 12:12 PM,F3XN,0,1,0,0,1
957878,10/15 12:12 PM,F3XN,21,25,0,18,64
957877,10/15 12:12 PM,F3XN,25,5,0,0,30
957876,10/15 12:11 PM,F3N,1222,146,0,1,1369
957875,10/15 12:11 PM,F3XN,45,26,0,0,71
957874,10/15 12:11 PM,F3N,96,49,0,0,145
957873,10/15 12:10 PM,F3N,0,0,0,0,0
957872,10/15 12:10 PM,F24N,0,0,2,0,2
957871,10/15 12:09 PM,F3XN,0,1,0,0,1
957870,10/15 12:09 PM,F3XN,1151,248,0,0,1399
957869,10/15 12:08 PM,F3XN,0,0,0,0,0
957868,10/15 12:07 PM,F3XN,183,10,0,0,193
957867,10/15 12:05 PM,F3N,0,0,0,0,0
