filing_number,time_filed,form_type,skeda_lines,skedb_lines,skede_lines,other_lines,total_lines
966223,10/23 11:54 AM,F3XN,0,0,0,0,0
966222,10/23 11:53 AM,F3XN,8,22,0,0,30
966221,10/23 11:53 AM,F3XN,20,2,0,0,22
966220,10/23 11:52 AM,F3XN,11,0,0,0,11
966219,10/23 11:52 AM,F3XN,1,3,0,0,4
966218,10/23 11:52 AM,F3XN,62,2,0,2,66
966217,10/23 11:51 AM,F3XN,0,0,0,0,0
966216,10/23 11:48 AM,F3N,93,126,0,1,220
966215,10/23 11:47 AM,F3N,4,11,0,5,20
966214,10/23 11:45 AM,F3N,97,37,0,1,135
966213,10/23 11:45 AM,F3XN,287,0,0,0,287
966212,10/23 11:45 AM,F3XN,0,0,0,0,0
966211,10/23 11:44 AM,F3XN,0,0,0,0,0
966210,10/23 11:44 AM,F3XA,30,0,0,0,30
966209,10/23 11:43 AM,F3XN,662,8,0,0,670
966208,10/23 11:42 AM,F6N,3,0,0,0,3
966207,10/23 11:42 AM,F3XN,187,19,0,0,206
966206,10/23 11:42 AM,F3XN,11,2,0,1,14
966205,10/23 11:42 AM,F3XN,0,0,2,0,2
966204,10/23 11:41 AM,F3XN,1,1,0,0,2
966203,10/23 11:41 AM,F3XN,8,3,0,0,11
966202,10/23 11:40 AM,F3XN,0,6,0,0,6
966201,10/23 11:40 AM,F6N,8,0,0,0,8
966200,10/23 11:39 AM,F3XN,0,0,0,0,0
966199,10/23 11:39 AM,F3XN,17,1,0,0,18
966198,10/23 11:39 AM,F3N,14,44,0,4,62
966197,10/23 11:39 AM,F3XN,0,0,0,0,0
966196,10/23 11:38 AM,F3XN,1,5,0,0,6
966195,10/23 11:37 AM,F3XN,0,2,0,0,2
966194,10/23 11:37 AM,F3N,3,3,0,0,6
966193,10/23 11:37 AM,F6N,1,0,0,0,1
966192,10/23 11:36 AM,F3XN,0,0,0,0,0
966191,10/23 11:36 AM,F3XN,0,2,0,0,2
966190,10/23 11:36 AM,F6N,4,0,0,0,4
966189,10/23 11:35 AM,F3XN,2,16,4,1,23
966188,10/23 11:35 AM,F6N,2,0,0,0,2
966187,10/23 11:35 AM,F3XN,16,81,0,42,139
966186,10/23 11:34 AM,F3XN,0,4,0,0,4
966185,10/23 11:34 AM,F3XN,194,11,0,1,206
966184,10/23 11:34 AM,F3N,2,2,0,0,4
966183,10/23 11:34 AM,F1N,0,0,0,0,0
966182,10/23 11:33 AM,F3XN,2,2,0,0,4
966181,10/23 11:33 AM,F3XN,0,0,0,0,0
966180,10/23 11:33 AM,F3XN,125,6,0,0,131
966179,10/23 11:33 AM,F3XN,178,15,16,0,209
966178,10/23 11:32 AM,F3XN,0,1,0,0,1
966177,10/23 11:32 AM,F3XN,120,3,0,0,123
966176,10/23 11:32 AM,F3XN,4,3,0,0,7
966175,10/23 11:32 AM,F3N,5,4,0,4,13
966174,10/23 11:32 AM,F3XN,1,6,0,0,7
966173,10/23 11:32 AM,F3XN,0,6,0,0,6
966172,10/23 11:31 AM,F3XN,0,10,0,1,11
966171,10/23 11:30 AM,F3XN,0,0,0,0,0
966170,10/23 11:30 AM,F3XN,14,2,0,1,17
966169,10/23 11:30 AM,F3XN,1,11,0,0,12
966168,10/23 11:29 AM,F3XN,2,1,0,0,3
966167,10/23 11:29 AM,F3XN,31,0,0,0,31
966166,10/23 11:28 AM,F6N,2,0,0,0,2
966165,10/23 11:28 AM,F3XN,0,2,0,0,2
966164,10/23 11:28 AM,F3XN,10,11,0,0,21
966163,10/23 11:28 AM,F3XN,592,3,0,0,595
966162,10/23 11:28 AM,F24N,0,0,2,0,2
966161,10/23 11:27 AM,F3XN,5,0,0,0,5
966160,10/23 11:25 AM,F3XN,9,8,0,0,17
966159,10/23 11:25 AM,F3XN,91,212,1,3,307
966158,10/23 11:24 AM,F3N,0,0,0,0,0
966157,10/23 11:24 AM,F3N,3,5,0,0,8
966156,10/23 11:23 AM,F3XN,0,0,0,0,0
966155,10/23 11:22 AM,F6N,5,0,0,0,5
966154,10/23 11:22 AM,F6N,1,0,0,0,1
966153,10/23 11:22 AM,F3N,0,0,0,0,0
966152,10/23 11:22 AM,F3XN,0,1,0,0,1
966151,10/23 11:21 AM,F3N,42,15,0,1,58
966150,10/23 11:21 AM,F6N,5,0,0,0,5
966149,10/23 11:20 AM,F3XN,0,0,0,0,0
966148,10/23 11:20 AM,F3XN,89,2,0,0,91
966147,10/23 11:19 AM,F3XN,1,0,0,0,1
966146,10/23 11:19 AM,F3XN,12,3,0,0,15
966145,10/23 11:18 AM,F3N,30,18,0,0,48
966144,10/23 11:18 AM,F3XN,65,2,0,0,67
966143,10/23 11:18 AM,F3XN,57,1,0,0,58
966142,10/23 11:18 AM,F3XN,4,3,0,0,7
966141,10/23 11:18 AM,F3XN,7,3,0,0,10
966140,10/23 11:17 AM,F3N,3,0,0,0,3
966139,10/23 11:17 AM,F3XN,9,25,0,0,34
966138,10/23 11:17 AM,F3XN,0,0,0,0,0
966137,10/23 11:17 AM,F3N,77,41,0,0,118
966136,10/23 11:16 AM,F6N,3,0,0,0,3
966135,10/23 11:16 AM,F3XN,1,0,0,0,1
966134,10/23 11:16 AM,F3XN,8,9,0,0,17
966133,10/23 11:15 AM,F3XN,388,66,0,0,454
966132,10/23 11:15 AM,F3XN,27,1,0,0,28
966131,10/23 11:15 AM,F3XN,0,0,0,0,0
966130,10/23 11:14 AM,F3XN,0,0,0,0,0
966129,10/23 11:13 AM,F3XN,89,7,0,0,96
966128,10/23 11:12 AM,F6N,11,0,0,0,11
966127,10/23 11:12 AM,F3XN,312,7,0,0,319
966126,10/23 11:12 AM,F3XN,716,69,8,0,793
966125,10/23 11:11 AM,F3XN,16,0,0,0,16
966124,10/23 11:11 AM,F3XN,0,1,0,0,1
966123,10/23 11:11 AM,F3XN,0,0,0,0,0
966122,10/23 11:11 AM,F3N,4,4,0,1,9
966121,10/23 11:10 AM,F3XN,4,0,0,0,4
966120,10/23 11:10 AM,F3N,93,49,0,0,142
966119,10/23 11:09 AM,F3XN,184,2,0,0,186
966118,10/23 11:09 AM,F3XN,234,118,0,0,352
966117,10/23 11:09 AM,F3XN,399,11,0,0,410
966116,10/23 11:08 AM,F3XN,5,5,0,0,10
966115,10/23 11:08 AM,F3N,47,146,0,1,194
966114,10/23 11:07 AM,F3XN,1,0,0,0,1
966113,10/23 11:07 AM,F3XN,7,0,0,0,7
966112,10/23 11:07 AM,F3N,119,127,0,0,246
966111,10/23 11:06 AM,F3XN,605,32,0,0,637
966110,10/23 11:05 AM,F3XN,2,3,6,6,17
966109,10/23 11:05 AM,F3XN,10,4,0,0,14
966108,10/23 11:04 AM,F3XN,0,9,0,0,9
966107,10/23 11:04 AM,F3XN,9,2,0,0,11
966106,10/23 11:04 AM,F6N,1,0,0,0,1
966105,10/23 11:04 AM,F3XN,11,20,0,0,31
966104,10/23 11:03 AM,F3XN,33,15,0,0,48
966103,10/23 11:03 AM,F3XN,0,1,0,0,1
966102,10/23 11:02 AM,F3XN,1,0,0,1,2
966101,10/23 11:02 AM,F3XN,0,0,0,0,0
966100,10/23 11:02 AM,F3XN,0,9,0,0,9
966099,10/23 11:01 AM,F3N,88,24,0,0,112
966098,10/23 11:01 AM,F99,0,0,0,0,0
966097,10/23 11:01 AM,F3XN,0,0,0,0,0
966096,10/23 11:00 AM,F3PN,1,7,0,1,9
966095,10/23 11:00 AM,F3N,283,33,0,27,343
966094,10/23 11:00 AM,F3XN,1,3,0,0,4
966093,10/23 11:00 AM,F3XN,0,0,0,0,0
966092,10/23 10:59 AM,F3XN,10,8,0,0,18
966091,10/23 10:59 AM,F3XN,1159,23,0,0,1182
966090,10/23 10:59 AM,F3XN,0,0,0,0,0
966089,10/23 10:59 AM,F3XN,5,1,0,0,6
966088,10/23 10:59 AM,F3XN,3,1,3,1,8
966087,10/23 10:59 AM,F3XN,0,4,0,0,4
966086,10/23 10:59 AM,F3XN,4,4,0,0,8
966085,10/23 10:58 AM,F3XN,0,2,0,0,2
966084,10/23 10:58 AM,F3XN,0,1,0,0,1
966083,10/23 10:58 AM,F3XA,0,6,0,0,6
966082,10/23 10:57 AM,F3XN,0,3,0,0,3
966081,10/23 10:55 AM,F3XN,8,2,0,0,10
966080,10/23 10:55 AM,F3XN,0,3,0,12,15
966079,10/23 10:55 AM,F3N,64,24,0,0,88
966078,10/23 10:55 AM,F6N,2,0,0,0,2
966077,10/23 10:55 AM,F3XN,19,10,0,0,29
966076,10/23 10:55 AM,F3XN,0,0,0,0,0
966075,10/23 10:55 AM,F3A,14,17,0,8,39
966074,10/23 10:54 AM,F3N,146,9,0,0,155
966073,10/23 10:54 AM,F3N,0,2,0,15,17
966072,10/23 10:53 AM,F3XN,759,15,0,0,774
966071,10/23 10:53 AM,F3XN,32,23,0,37,92
966070,10/23 10:52 AM,F3XN,9,20,0,0,29
966069,10/23 10:52 AM,F3XN,62,1,0,0,63
966068,10/23 10:51 AM,F3XN,1,0,0,1,2
966067,10/23 10:51 AM,F3XN,259,2,0,0,261
966066,10/23 10:51 AM,F3N,4,7,0,0,11
966065,10/23 10:51 AM,F3XN,0,0,0,0,0
966064,10/23 10:51 AM,F3XN,0,0,0,0,0
966063,10/23 10:51 AM,F3XN,0,0,0,0,0
966062,10/23 10:50 AM,F3XN,30,6,0,0,36
966061,10/23 10:50 AM,F3XN,0,0,1,0,1
966060,10/23 10:50 AM,F3XN,0,0,0,0,0
966059,10/23 10:49 AM,F3N,98,22,0,0,120
966058,10/23 10:49 AM,F3XN,0,0,0,0,0
966057,10/23 10:49 AM,F3XN,14,11,0,0,25
966056,10/23 10:49 AM,F3XN,0,0,8,2,10
966055,10/23 10:48 AM,F3XN,0,2,0,0,2
966054,10/23 10:48 AM,F3XN,0,0,0,0,0
966053,10/23 10:48 AM,F3N,0,0,0,0,0
966052,10/23 10:48 AM,F3XN,28,0,0,0,28
966051,10/23 10:47 AM,F3N,65,37,0,0,102
966050,10/23 10:47 AM,F3XN,2,1,0,0,3
966049,10/23 10:47 AM,F3XN,2,5,0,0,7
966048,10/23 10:46 AM,F3XN,0,0,0,0,0
966047,10/23 10:46 AM,F3XN,0,27,0,0,27
966046,10/23 10:46 AM,F3XN,60,7,0,0,67
966045,10/23 10:45 AM,F3XN,44,0,0,0,44
966044,10/23 10:45 AM,F3N,5,6,0,1,12
966043,10/23 10:45 AM,F24N,0,0,6,0,6
966042,10/23 10:44 AM,F3XA,0,0,0,0,0
966041,10/23 10:44 AM,F3XN,0,6,0,0,6
966040,10/23 10:44 AM,F3XN,152,77,0,0,229
966039,10/23 10:44 AM,F3XN,1,21,0,0,22
966038,10/23 10:43 AM,F3XN,0,2,0,0,2
966037,10/23 10:42 AM,F5N,0,0,524,0,524
966036,10/23 10:42 AM,F3XN,23,5,0,0,28
966035,10/23 10:42 AM,F3N,10,27,0,0,37
966034,10/23 10:41 AM,F3XN,0,0,0,13,13
966033,10/23 10:40 AM,F3XN,0,4,0,0,4
966032,10/23 10:39 AM,F3XN,122,3,0,0,125
966031,10/23 10:39 AM,F3XN,0,0,0,0,0
966030,10/23 10:39 AM,F3XN,1,4,0,0,5
966029,10/23 10:39 AM,F3XN,0,2,0,0,2
966028,10/23 10:39 AM,F3XN,0,1,0,0,1
966027,10/23 10:39 AM,F3XN,0,3,0,0,3
966026,10/23 10:39 AM,F3XN,0,2,0,0,2
966025,10/23 10:39 AM,F3XN,404,10,0,0,414
966024,10/23 10:39 AM,F6N,6,0,0,0,6
966023,10/23 10:38 AM,F3XN,205,3,0,0,208
966022,10/23 10:38 AM,F3XN,70,104,0,0,174
966021,10/23 10:38 AM,F3T,0,0,0,0,0
966020,10/23 10:38 AM,F3XA,17,6,0,0,23
966019,10/23 10:37 AM,F3N,60,45,0,0,105
966018,10/23 10:37 AM,F3XN,0,1,0,0,1
966017,10/23 10:36 AM,F6N,11,0,0,0,11
966016,10/23 10:36 AM,F3XN,0,1,0,0,1
966015,10/23 10:35 AM,F3XN,0,1,0,0,1
966014,10/23 10:35 AM,F6N,3,0,0,0,3
966013,10/23 10:35 AM,F3XN,91,1,0,0,92
966012,10/23 10:34 AM,F3XA,0,0,0,22,22
966011,10/23 10:34 AM,F3N,11,22,0,7,40
966010,10/23 10:34 AM,F3XN,15,10,0,0,25
966009,10/23 10:32 AM,F3N,1,6,0,0,7
966008,10/23 10:32 AM,F3N,81,93,0,0,174
966007,10/23 10:32 AM,F3N,1,1,0,4,6
966006,10/23 10:30 AM,F3XN,51,0,0,0,51
966005,10/23 10:30 AM,F3XN,16,0,0,0,16
966004,10/23 10:30 AM,F6N,15,0,0,0,15
966003,10/23 10:29 AM,F6N,3,0,0,0,3
966002,10/23 10:29 AM,F3XN,1,96,0,6,103
966001,10/23 10:28 AM,F6N,5,0,0,0,5
966000,10/23 10:28 AM,F3N,20,18,0,0,38
965999,10/23 10:27 AM,F3XN,69,1,0,0,70
965998,10/23 10:27 AM,F3XN,97,10,0,0,107
965997,10/23 10:27 AM,F24N,0,0,2,0,2
965996,10/23 10:27 AM,F3XN,0,2,0,0,2
965995,10/23 10:26 AM,F3N,3,7,0,0,10
965994,10/23 10:26 AM,F6N,3,0,0,0,3
965993,10/23 10:25 AM,F3XA,11,13,0,0,24
965992,10/23 10:25 AM,F5N,0,0,2,0,2
965991,10/23 10:24 AM,F3XN,28,10,0,0,38
965990,10/23 10:24 AM,F3XN,1184,12,0,1,1197
965989,10/23 10:24 AM,F3XN,2,19,0,0,21
965988,10/23 10:23 AM,F3XN,200,0,0,0,200
965987,10/23 10:23 AM,F3XN,4,0,0,0,4
965986,10/23 10:22 AM,F3XN,0,0,0,1,1
965985,10/23 10:22 AM,F3XN,544,31,0,0,575
965984,10/23 10:22 AM,F6N,10,0,0,0,10
965983,10/23 10:22 AM,F3XN,0,6,0,0,6
965982,10/23 10:22 AM,F3XN,0,1,0,0,1
965981,10/23 10:22 AM,F3XN,50,4,0,0,54
965980,10/23 10:22 AM,F3N,0,0,0,0,0
965979,10/23 10:21 AM,F24N,0,0,1,0,1
965978,10/23 10:21 AM,F3XN,0,0,0,0,0
965977,10/23 10:21 AM,F3XN,219,0,0,0,219
965976,10/23 10:21 AM,F3N,0,4,0,0,4
965975,10/23 10:20 AM,F3XN,83,1,0,0,84
965974,10/23 10:20 AM,F3XA,4,0,0,1,5
965973,10/23 10:20 AM,F3XN,179,6,0,0,185
965972,10/23 10:20 AM,F3XN,0,0,0,0,0
965971,10/23 10:19 AM,F3N,39,29,0,4,72
965970,10/23 10:19 AM,F3XN,8,0,0,0,8
965969,10/23 10:19 AM,F3XN,1,0,34,58,93
965968,10/23 10:19 AM,F3XN,1,0,0,0,1
965967,10/23 10:18 AM,F3XN,2,1,0,0,3
965966,10/23 10:18 AM,F3XN,0,1,0,1,2
965965,10/23 10:17 AM,F3XN,203,2,0,0,205
965964,10/23 10:17 AM,F3N,4,9,0,0,13
965962,10/23 10:17 AM,F3XN,108,10,0,0,118
965960,10/23 10:16 AM,F3XN,1,5,0,0,6
965959,10/23 10:16 AM,F3XN,73,12,0,0,85
965958,10/23 10:16 AM,F3N,22,14,0,0,36
965955,10/23 10:14 AM,F3N,3,1,0,0,4
965954,10/23 10:14 AM,F6N,6,0,0,0,6
965953,10/23 10:13 AM,F3XN,4,0,0,1,5
965952,10/23 10:13 AM,F3XN,3,2,0,0,5
965951,10/23 10:13 AM,F3XN,1,3,0,0,4
965950,10/23 10:12 AM,F3XN,7,16,0,0,23
965949,10/23 10:12 AM,F3XN,10,3,0,0,13
965948,10/23 10:12 AM,F3XN,0,1,0,0,1
965947,10/23 10:12 AM,F3XT,0,1,0,0,1
965946,10/23 10:11 AM,F3XN,18,0,0,0,18
965945,10/23 10:11 AM,F3N,7,12,0,6,25
965944,10/23 10:11 AM,F3XN,2,0,0,26,28
965943,10/23 10:11 AM,F3XN,0,0,0,0,0
965942,10/23 10:10 AM,F3XN,0,4,0,0,4
965941,10/23 10:10 AM,F3N,59,65,0,4,128
965940,10/23 10:10 AM,F3XN,0,1,0,0,1
965939,10/23 10:10 AM,F3XN,0,0,0,0,0
965938,10/23 10:10 AM,F3XN,0,1,0,0,1
965937,10/23 10:10 AM,F3XN,59,0,0,0,59
965936,10/23 10:09 AM,F3XN,2,0,0,1,3
965935,10/23 10:09 AM,F3XN,29,0,0,0,29
965934,10/23 10:09 AM,F3XN,0,0,0,0,0
965933,10/23 10:08 AM,F24N,0,0,1,0,1
965932,10/23 10:07 AM,F3XN,0,8,0,0,8
965931,10/23 10:08 AM,F3N,25,26,0,0,51
965930,10/23 10:07 AM,F3XN,0,3,0,0,3
965929,10/23 10:06 AM,F3XN,3,3,0,0,6
965928,10/23 10:06 AM,F3XN,60,2,0,0,62
965927,10/23 10:05 AM,F3XN,0,0,0,0,0
965926,10/23 10:05 AM,F3XN,6,12,0,0,18
965925,10/23 10:04 AM,F3XN,0,0,0,0,0
965924,10/23 10:04 AM,F3XN,1,3,0,0,4
965923,10/23 10:04 AM,F6N,3,0,0,0,3
965922,10/23 10:04 AM,F3XN,0,3,0,0,3
965921,10/23 10:03 AM,F3XN,4,11,0,16,31
965920,10/23 10:03 AM,F3XN,16,1,0,0,17
965919,10/23 10:02 AM,F6N,1,0,0,0,1
965918,10/23 10:02 AM,F3XN,137,0,0,0,137
965917,10/23 10:01 AM,F3XN,0,0,0,12,12
965916,10/23 10:01 AM,F3XN,246,43,0,0,289
965915,10/23 10:01 AM,F3N,23,26,0,0,49
965914,10/23 10:00 AM,F3XN,0,8,0,0,8
965913,10/23 10:00 AM,F3XN,4,0,0,0,4
965912,10/23 10:00 AM,F3XN,5,7,0,0,12
965911,10/23 09:59 AM,F3XN,801,26,0,2,829
965910,10/23 09:59 AM,F3N,25,29,0,0,54
965909,10/23 09:58 AM,F3XN,5,14,0,0,19
965908,10/23 09:57 AM,F3XN,0,0,0,0,0
965907,10/23 09:57 AM,F3N,115,33,0,2,150
965906,10/23 09:54 AM,F3XN,8,1,0,0,9
965905,10/23 09:53 AM,F3XN,28,10,0,0,38
965904,10/23 09:53 AM,F3N,31,28,0,1,60
965903,10/23 09:52 AM,F3XN,20,7,0,0,27
965902,10/23 09:52 AM,F3XN,4,11,13,3,31
965901,10/23 09:52 AM,F3XN,0,1,0,0,1
965900,10/23 09:51 AM,F3XN,2,1,1,0,4
965899,10/23 09:51 AM,F3XN,21,5,0,0,26
965898,10/23 09:51 AM,F3XN,1,0,0,0,1
965897,10/23 09:50 AM,F3XN,32,2,0,0,34
965896,10/23 09:50 AM,F24N,0,0,1,0,1
965895,10/23 09:50 AM,F3XN,1724,63,0,0,1787
965894,10/23 09:49 AM,F6N,1,0,0,0,1
965893,10/23 09:49 AM,F3XN,2,34,0,0,36
965892,10/23 09:49 AM,F3XN,1,30,0,0,31
965891,10/23 09:48 AM,F3XN,0,0,0,0,0
965890,10/23 09:48 AM,F6N,2,0,0,0,2
965889,10/23 09:47 AM,F3XN,116,9,0,0,125
965888,10/23 09:47 AM,F3N,137,137,0,14,288
965887,10/23 09:47 AM,F3XN,37,51,0,67,155
965886,10/23 09:45 AM,F3XN,5,0,0,0,5
965885,10/23 09:45 AM,F3XN,0,3,0,0,3
965884,10/23 09:45 AM,F3XN,0,6,0,0,6
965883,10/23 09:44 AM,F3XN,100,3,0,0,103
965882,10/23 09:44 AM,F3XN,12,0,0,0,12
965881,10/23 09:43 AM,F24N,0,0,1,0,1
965880,10/23 09:42 AM,F6N,1,0,0,0,1
965879,10/23 09:42 AM,F6N,1,0,0,0,1
965878,10/23 09:41 AM,F24N,0,0,1,0,1
965877,10/23 09:40 AM,F24N,0,0,1,0,1
965876,10/23 09:39 AM,F3XN,224,11,0,0,235
965875,10/23 09:39 AM,F3XN,64,9,0,0,73
965874,10/23 09:38 AM,F3XN,4,2,22,1,29
965873,10/23 09:38 AM,F3N,34,36,0,0,70
965872,10/23 09:38 AM,F3XN,225,0,0,0,225
965871,10/23 09:37 AM,F24N,0,0,1,0,1
965870,10/23 09:37 AM,F3N,21,3,0,2,26
965869,10/23 09:35 AM,F3XN,6,1,0,0,7
965868,10/23 09:35 AM,F3XN,12,4,0,0,16
965867,10/23 09:35 AM,F3XN,89,21,0,0,110
965866,10/23 09:35 AM,F3XN,21,0,0,0,21
965865,10/23 09:35 AM,F24N,0,0,1,0,1
965864,10/23 09:34 AM,F3N,98,34,0,0,132
965863,10/23 09:34 AM,F24N,0,0,1,0,1
965862,10/23 09:34 AM,F3XN,0,0,0,0,0
965861,10/23 09:31 AM,F3XN,0,0,0,0,0
965860,10/23 09:31 AM,F3XN,17,1,0,0,18
965859,10/23 09:31 AM,F3XN,24,7,0,0,31
965858,10/23 09:30 AM,F3XN,0,0,0,0,0
965857,10/23 09:30 AM,F3XN,0,4,0,0,4
965856,10/23 09:30 AM,F3N,0,0,0,0,0
965855,10/23 09:29 AM,F3XN,1,8,0,0,9
965854,10/23 09:28 AM,F3XN,8,5,0,0,13
965853,10/23 09:28 AM,F3XN,2,0,0,0,2
965852,10/23 09:28 AM,F3XN,0,0,0,2,2
965851,10/23 09:27 AM,F3XN,4,8,0,0,12
965850,10/23 09:27 AM,F3N,0,0,0,0,0
965849,10/23 09:26 AM,F3XN,49,1,0,0,50
965848,10/23 09:25 AM,F3XN,52,3,0,0,55
965847,10/23 09:25 AM,F3N,50,31,0,0,81
965846,10/23 09:24 AM,F3XN,4,3,0,0,7
965845,10/23 09:24 AM,F3XN,600,87,0,0,687
965844,10/23 09:23 AM,F3N,85,14,0,62,161
965843,10/23 09:22 AM,F3XN,14,9,0,28,51
965842,10/23 09:22 AM,F3N,0,0,0,0,0
965841,10/23 09:21 AM,F3XN,0,0,0,0,0
965840,10/23 09:20 AM,F3XN,0,26,0,22,48
965839,10/23 09:20 AM,F3XN,87,16,0,0,103
965838,10/23 09:19 AM,F3XN,415,28,0,0,443
965837,10/23 09:19 AM,F6N,6,0,0,0,6
965836,10/23 09:18 AM,F3N,0,0,0,0,0
965835,10/23 09:17 AM,F3XN,98,1,0,0,99
965834,10/23 09:17 AM,F3N,3,2,0,0,5
965833,10/23 09:16 AM,F3XN,0,75,0,1,76
965832,10/23 09:16 AM,F3N,320,11,0,236,567
965831,10/23 09:15 AM,F6N,3,0,0,0,3
965830,10/23 09:14 AM,F6N,2,0,0,0,2
965829,10/23 09:14 AM,F3XN,362,14,0,0,376
965828,10/23 09:14 AM,F3N,2,1,0,2,5
965827,10/23 09:12 AM,F3N,3,2,0,0,5
965826,10/23 09:11 AM,F3N,0,0,0,0,0
965825,10/23 09:10 AM,F5N,0,0,1,0,1
965824,10/23 09:09 AM,F3N,33,55,0,0,88
965823,10/23 09:09 AM,F3XN,2,2,0,0,4
965822,10/23 09:09 AM,F3XN,0,0,0,0,0
965821,10/23 09:09 AM,F3XN,122,11,0,0,133
965820,10/23 09:09 AM,F3N,4,2,0,1,7
965819,10/23 09:09 AM,F5N,0,0,1,0,1
965818,10/23 09:09 AM,F3XN,0,0,0,0,0
965817,10/23 09:08 AM,F24N,0,0,2,0,2
965816,10/23 09:06 AM,F24N,0,0,1,0,1
965815,10/23 09:06 AM,F3XN,0,1,0,0,1
965814,10/23 09:06 AM,F3N,87,2,0,0,89
965813,10/23 09:06 AM,F3XN,0,0,0,0,0
965812,10/23 09:06 AM,F3XN,100,7,0,0,107
965811,10/23 09:04 AM,F3N,71,48,0,1,120
965810,10/23 09:03 AM,F3XN,46,0,0,0,46
965809,10/23 09:03 AM,F3XA,10,25,0,1,36
965808,10/23 09:03 AM,F3N,48,38,0,9,95
965807,10/23 09:02 AM,F3XN,616,166,0,0,782
965806,10/23 09:02 AM,F3XN,19,13,0,0,32
965805,10/23 09:00 AM,F3XN,0,2,0,0,2
965804,10/23 08:59 AM,F3XN,116,4,0,0,120
965803,10/23 08:59 AM,F3XN,0,1,0,0,1
965802,10/23 08:57 AM,F3XN,0,0,0,0,0
965801,10/23 08:57 AM,F3XN,38,3,0,0,41
965799,10/23 08:54 AM,F99,0,0,0,0,0
965798,10/23 08:52 AM,F3N,42,5,0,0,47
965797,10/23 08:50 AM,F3XN,326,0,0,0,326
965796,10/23 08:51 AM,F6N,2,0,0,0,2
965795,10/23 08:50 AM,F3XN,0,2,0,0,2
965794,10/23 08:48 AM,F6N,3,0,0,0,3
965793,10/23 08:41 AM,F3XN,2,1,0,1,4
965791,10/23 08:41 AM,F3XN,0,3,0,0,3
965790,10/23 08:38 AM,F3N,0,0,0,8,8
965789,10/23 08:38 AM,F3XN,14,11,0,1,26
965788,10/23 08:37 AM,F3XN,0,3,0,0,3
965787,10/23 08:34 AM,F24N,0,0,6,0,6
965786,10/23 08:31 AM,F3XN,0,3,0,0,3
965785,10/23 08:28 AM,F6N,12,0,0,0,12
965784,10/23 08:22 AM,F3XN,3,0,0,0,3
965783,10/23 08:17 AM,F6N,2,0,0,0,2
965782,10/23 08:17 AM,F3XN,9,0,0,0,9
965781,10/23 08:17 AM,F3N,0,0,0,0,0
965780,10/23 08:17 AM,F3XN,1,0,0,0,1
965779,10/23 08:14 AM,F3XN,0,0,0,0,0
965778,10/23 08:12 AM,F3XN,2,11,0,1,14
965777,10/23 08:09 AM,F3XN,0,6,0,0,6
965776,10/23 07:56 AM,F3N,9,15,0,0,24
965775,10/23 07:47 AM,F3XN,4,6,0,0,10
965774,10/23 07:47 AM,F3XN,1,4,0,3,8
965773,10/23 07:43 AM,F6N,2,0,0,0,2
965772,10/23 07:33 AM,F3XN,0,0,0,0,0
965771,10/23 07:32 AM,F3N,1,4,0,1,6
965770,10/23 07:24 AM,F3XN,0,0,0,0,0
965769,10/23 06:59 AM,F6N,25,0,0,0,25
965768,10/23 06:43 AM,F3XN,0,0,0,0,0
965767,10/23 06:43 AM,F3N,25,13,0,2,40
965766,10/23 05:33 AM,F6N,1,0,0,0,1
965765,10/23 05:24 AM,F6N,3,0,0,0,3
965764,10/23 04:31 AM,F3XN,0,1,0,0,1
965763,10/23 04:27 AM,F3XN,12,5,0,0,17
965762,10/23 04:23 AM,F3XN,3,8,0,0,11
965761,10/23 04:22 AM,F3N,42,27,0,0,69
965760,10/23 04:19 AM,F6A,3,0,0,0,3
965759,10/23 04:18 AM,F3XN,3,11,0,0,14
965758,10/23 04:15 AM,F3XN,17,8,0,0,25
965757,10/23 04:14 AM,F3XN,0,0,0,0,0
965756,10/23 04:11 AM,F3XN,0,0,0,0,0
965755,10/23 04:04 AM,F3XN,17,1,0,0,18
965754,10/23 04:03 AM,F3XN,0,2,0,2,4
965753,10/23 04:00 AM,F3XN,9,21,0,0,30
965752,10/23 03:55 AM,F3XN,4,6,0,0,10
965751,10/23 03:52 AM,F1A,0,0,0,0,0
965750,10/23 03:51 AM,F3XN,1,1,0,0,2
965749,10/23 03:50 AM,F6N,3,0,0,0,3
965748,10/23 03:48 AM,F3XN,2,1,0,0,3
965747,10/23 03:45 AM,F3XN,0,3,0,0,3
965746,10/23 03:44 AM,F3XN,0,3,0,0,3
965745,10/23 03:41 AM,F3XN,20,33,0,0,53
965744,10/23 03:36 AM,F3XN,8,6,0,0,14
965743,10/23 03:32 AM,F3XN,4,4,0,0,8
965742,10/23 03:32 AM,F3XN,100,1,0,0,101
965741,10/23 03:25 AM,F3N,9,25,0,0,34
965740,10/23 03:23 AM,F3XN,97,0,0,0,97
965739,10/23 03:20 AM,F3XN,3,3,0,0,6
965738,10/23 03:20 AM,F3XN,0,4,0,0,4
965737,10/23 03:20 AM,F3XN,19,1,0,0,20
965736,10/23 03:17 AM,F3XN,2,2,0,0,4
965735,10/23 03:16 AM,F3XN,75,8,0,0,83
965734,10/23 03:14 AM,F3XN,0,0,0,0,0
965733,10/23 03:13 AM,F3XN,2,0,0,0,2
965732,10/23 03:13 AM,F3N,1,7,0,0,8
